"LocationID","t","price","time","diff"
"2","2016-10-10 11:57:00","12.42966666666666","1751548311196","1"
"2","2016-10-10 11:57:00","12.42966666666666","1751548311198","-1"
"10","2016-10-10 11:57:00","10.890189083125215","1751548311198","-1"
"2","2016-10-10 12:30:00","12.459541666666661","1751548311198","1"
"10","2016-10-10 12:30:00","10.898947556189789","1751548311198","1"
"1","2016-10-10 11:57:00","13.424202898550723","1751548311200","-1"
"1","2016-10-10 12:30:00","13.469420289855071","1751548311200","1"
"12","2016-10-10 11:57:00","13.467446808510639","1751548311204","-1"
"11","2016-10-10 11:57:00","12.738048411497731","1751548311204","-1"
"12","2016-10-10 12:30:00","13.511489361702129","1751548311204","1"
"11","2016-10-10 12:30:00","12.762897125567322","1751548311204","1"
"9","2016-10-10 11:57:00","11.807299387689337","1751548311206","-1"
"3","2016-10-10 11:44:00","13.439278350515462","1751548311206","-1"
"9","2016-10-10 12:30:00","11.82491137608766","1751548311206","1"
"3","2016-10-10 12:30:00","13.472886597938142","1751548311206","1"
"7","2016-10-10 11:57:00","11.865730337078649","1751548311208","-1"
"8","2016-10-10 11:57:00","13.117228946690702","1751548311208","-1"
"7","2016-10-10 12:30:00","11.886516853932582","1751548311208","1"
"8","2016-10-10 12:30:00","13.156039144990984","1751548311208","1"
"5","2016-10-10 11:57:00","11.65485268630849","1751548311210","-1"
"5","2016-10-10 12:30:00","11.669670710571921","1751548311210","1"
"0","2016-10-10 11:57:00","14.21193595342066","1751548311212","-1"
"13","2016-10-10 11:57:00","12.997447916666658","1751548311212","-1"
"0","2016-10-10 12:30:00","14.25174672489082","1751548311212","1"
"13","2016-10-10 12:30:00","13.032109374999992","1751548311212","1"
"4","2016-10-10 11:57:00","13.744056847545224","1751548311214","-1"
"6","2016-10-10 11:57:00","13.242060726729715","1751548311214","-1"
"4","2016-10-10 12:30:00","13.779069767441865","1751548311214","1"
"6","2016-10-10 12:30:00","13.27202588352414","1751548311214","1"
"13","2016-10-10 12:30:00","13.032109374999992","1751548311216","-1"
"13","2016-10-10 13:04:00","13.066874999999992","1751548311216","1"
"12","2016-10-10 12:30:00","13.511489361702129","1751548311218","-1"
"9","2016-10-10 12:30:00","11.82491137608766","1751548311218","-1"
"12","2016-10-10 13:04:00","13.55531914893617","1751548311218","1"
"9","2016-10-10 13:04:00","11.84249113760877","1751548311218","1"
"0","2016-10-10 12:30:00","14.25174672489082","1751548311220","-1"
"4","2016-10-10 12:30:00","13.779069767441865","1751548311220","-1"
"0","2016-10-10 13:04:00","14.292066957787473","1751548311220","1"
"4","2016-10-10 13:04:00","13.816925064599488","1751548311220","1"
"11","2016-10-10 12:30:00","12.762897125567322","1751548311222","-1"
"11","2016-10-10 13:04:00","12.788767019667171","1751548311222","1"
"1","2016-10-10 12:30:00","13.469420289855071","1751548311224","-1"
"10","2016-10-10 12:30:00","10.898947556189789","1751548311224","-1"
"1","2016-10-10 13:04:00","13.514710144927534","1751548311224","1"
"10","2016-10-10 13:04:00","10.907937923653222","1751548311224","1"
"8","2016-10-10 12:30:00","13.156039144990984","1751548311226","-1"
"6","2016-10-10 12:30:00","13.27202588352414","1751548311226","-1"
"8","2016-10-10 13:04:00","13.194978109708986","1751548311226","1"
"6","2016-10-10 13:04:00","13.302837232453957","1751548311226","1"
"2","2016-10-10 12:30:00","12.459541666666661","1751548311228","-1"
"5","2016-10-10 12:30:00","11.669670710571921","1751548311228","-1"
"2","2016-10-10 13:04:00","12.489333333333327","1751548311228","1"
"5","2016-10-10 13:04:00","11.68492201039861","1751548311228","1"
"7","2016-10-10 12:30:00","11.886516853932582","1751548311230","-1"
"7","2016-10-10 13:04:00","11.907694926796047","1751548311230","1"
"1","2016-10-10 13:04:00","13.514710144927534","1751548311232","-1"
"3","2016-10-10 12:30:00","13.472886597938142","1751548311232","-1"
"1","2016-10-10 13:30:00","13.558405797101447","1751548311232","1"
"3","2016-10-10 13:04:00","13.506494845360823","1751548311232","1"
"8","2016-10-10 13:04:00","13.194978109708986","1751548311234","-1"
"10","2016-10-10 13:04:00","10.907937923653222","1751548311234","-1"
"8","2016-10-10 13:30:00","13.233453515323202","1751548311234","1"
"10","2016-10-10 13:30:00","10.916946129147336","1751548311234","1"
"7","2016-10-10 13:04:00","11.907694926796047","1751548311236","-1"
"7","2016-10-10 13:30:00","11.928447395301324","1751548311236","1"
"5","2016-10-10 13:04:00","11.68492201039861","1751548311238","-1"
"11","2016-10-10 13:04:00","12.788767019667171","1751548311238","-1"
"5","2016-10-10 13:30:00","11.699826689774694","1751548311238","1"
"11","2016-10-10 13:30:00","12.81482602118003","1751548311238","1"
"2","2016-10-10 13:04:00","12.489333333333327","1751548311240","-1"
"12","2016-10-10 13:04:00","13.55531914893617","1751548311240","-1"
"2","2016-10-10 13:30:00","12.519124999999994","1751548311240","1"
"12","2016-10-10 13:30:00","13.598510638297872","1751548311240","1"
"3","2016-10-10 13:04:00","13.506494845360823","1751548311242","-1"
"4","2016-10-10 13:04:00","13.816925064599488","1751548311242","-1"
"3","2016-10-10 13:30:00","13.539793814432988","1751548311242","1"
"4","2016-10-10 13:30:00","13.854780361757111","1751548311242","1"
"13","2016-10-10 13:04:00","13.066874999999992","1751548311244","-1"
"13","2016-10-10 13:30:00","13.10143229166666","1751548311244","1"
"9","2016-10-10 13:04:00","11.84249113760877","1751548311246","-1"
"6","2016-10-10 13:04:00","13.302837232453957","1751548311246","-1"
"9","2016-10-10 13:30:00","11.859925878182407","1751548311246","1"
"6","2016-10-10 13:30:00","13.333598805375809","1751548311246","1"
"0","2016-10-10 13:04:00","14.292066957787473","1751548311248","-1"
"6","2016-10-10 13:30:00","13.333598805375809","1751548311248","-1"
"0","2016-10-10 13:30:00","14.331877729257632","1751548311248","1"
"6","2016-10-10 14:03:00","13.363812842210056","1751548311248","1"
"0","2016-10-10 13:30:00","14.331877729257632","1751548311250","-1"
"9","2016-10-10 13:30:00","11.859925878182407","1751548311250","-1"
"0","2016-10-10 14:03:00","14.370596797671023","1751548311250","1"
"9","2016-10-10 14:03:00","11.877199484369967","1751548311250","1"
"8","2016-10-10 13:30:00","13.233453515323202","1751548311252","-1"
"8","2016-10-10 14:03:00","13.27165851146021","1751548311252","1"
"3","2016-10-10 13:30:00","13.539793814432988","1751548311254","-1"
"10","2016-10-10 13:30:00","10.916946129147336","1751548311254","-1"
"3","2016-10-10 14:03:00","13.572989690721649","1751548311254","1"
"10","2016-10-10 14:03:00","10.925900820549405","1751548311254","1"
"4","2016-10-10 13:30:00","13.854780361757111","1751548311256","-1"
"13","2016-10-10 13:30:00","13.10143229166666","1751548311256","-1"
"4","2016-10-10 14:03:00","13.89147286821706","1751548311256","1"
"13","2016-10-10 14:03:00","13.135468749999992","1751548311256","1"
"11","2016-10-10 13:30:00","12.81482602118003","1751548311258","-1"
"11","2016-10-10 14:03:00","12.840620272314675","1751548311258","1"
"12","2016-10-10 13:30:00","13.598510638297872","1751548311260","-1"
"7","2016-10-10 13:30:00","11.928447395301324","1751548311260","-1"
"12","2016-10-10 14:03:00","13.642021276595745","1751548311260","1"
"7","2016-10-10 14:03:00","11.949114742934965","1751548311260","1"
"2","2016-10-10 13:30:00","12.519124999999994","1751548311262","-1"
"5","2016-10-10 13:30:00","11.699826689774694","1751548311262","-1"
"2","2016-10-10 14:03:00","12.548333333333327","1751548311262","1"
"5","2016-10-10 14:03:00","11.71377816291161","1751548311262","1"
"1","2016-10-10 13:30:00","13.558405797101447","1751548311264","-1"
"8","2016-10-10 14:03:00","13.27165851146021","1751548311264","-1"
"1","2016-10-10 14:03:00","13.602463768115939","1751548311264","1"
"8","2016-10-10 14:30:00","13.308987895956733","1751548311264","1"
"12","2016-10-10 14:03:00","13.642021276595745","1751548311266","-1"
"12","2016-10-10 14:30:00","13.683829787234043","1751548311266","1"
"13","2016-10-10 14:03:00","13.135468749999992","1751548311268","-1"
"11","2016-10-10 14:03:00","12.840620272314675","1751548311268","-1"
"13","2016-10-10 14:30:00","13.168697916666659","1751548311268","1"
"11","2016-10-10 14:30:00","12.865771558245084","1751548311268","1"
"3","2016-10-10 14:03:00","13.572989690721649","1751548311270","-1"
"10","2016-10-10 14:03:00","10.925900820549405","1751548311270","-1"
"3","2016-10-10 14:30:00","13.605463917525773","1751548311270","1"
"10","2016-10-10 14:30:00","10.93455226542989","1751548311270","1"
"7","2016-10-10 14:03:00","11.949114742934965","1751548311278","-1"
"7","2016-10-10 14:30:00","11.969152196118486","1751548311278","1"
"9","2016-10-10 14:03:00","11.877199484369967","1751548311284","-1"
"9","2016-10-10 14:30:00","11.894070254592332","1751548311284","1"
"0","2016-10-10 14:03:00","14.370596797671023","1751548311292","-1"
"4","2016-10-10 14:03:00","13.89147286821706","1751548311292","-1"
"0","2016-10-10 14:30:00","14.408733624454138","1751548311292","1"
"4","2016-10-10 14:30:00","13.92726098191215","1751548311292","1"
"5","2016-10-10 14:03:00","11.71377816291161","1751548311294","-1"
"5","2016-10-10 14:30:00","11.727123050259962","1751548311294","1"
"1","2016-10-10 14:03:00","13.602463768115939","1751548311298","-1"
"6","2016-10-10 14:03:00","13.363812842210056","1751548311298","-1"
"2","2016-10-10 14:03:00","12.548333333333327","1751548311298","-1"
"2","2016-10-10 14:30:00","12.576708333333327","1751548311298","1"
"1","2016-10-10 14:30:00","13.644855072463765","1751548311298","1"
"6","2016-10-10 14:30:00","13.39340467894475","1751548311298","1"
"3","2016-10-10 14:30:00","13.605463917525773","1751548311300","-1"
"10","2016-10-10 14:30:00","10.93455226542989","1751548311300","-1"
"4","2016-10-10 14:30:00","13.92726098191215","1751548311300","-1"
"4","2016-10-10 14:57:00","13.961886304909566","1751548311300","1"
"3","2016-10-10 14:50:00","13.63721649484536","1751548311300","1"
"10","2016-10-10 14:57:00","10.942722083481977","1751548311300","1"
"8","2016-10-10 14:30:00","13.308987895956733","1751548311302","-1"
"8","2016-10-10 14:57:00","13.345415915529228","1751548311302","1"
"1","2016-10-10 14:30:00","13.644855072463765","1751548311304","-1"
"9","2016-10-10 14:30:00","11.894070254592332","1751548311304","-1"
"1","2016-10-10 14:57:00","13.685797101449271","1751548311304","1"
"9","2016-10-10 14:57:00","11.910377054463424","1751548311304","1"
"12","2016-10-10 14:30:00","13.683829787234043","1751548311306","-1"
"11","2016-10-10 14:30:00","12.865771558245084","1751548311306","-1"
"12","2016-10-10 14:57:00","13.72404255319149","1751548311306","1"
"11","2016-10-10 14:57:00","12.890015128593042","1751548311306","1"
"2","2016-10-10 14:30:00","12.576708333333327","1751548311308","-1"
"7","2016-10-10 14:30:00","11.969152196118486","1751548311308","-1"
"2","2016-10-10 14:57:00","12.604249999999993","1751548311308","1"
"7","2016-10-10 14:57:00","11.988627851549198","1751548311308","1"
"5","2016-10-10 14:30:00","11.727123050259962","1751548311310","-1"
"5","2016-10-10 14:57:00","11.738994800693238","1751548311310","1"
"0","2016-10-10 14:30:00","14.408733624454138","1751548311312","-1"
"6","2016-10-10 14:30:00","13.39340467894475","1751548311312","-1"
"0","2016-10-10 14:57:00","14.446069868995624","1751548311312","1"
"6","2016-10-10 14:57:00","13.422125435540071","1751548311312","1"
"12","2016-10-10 14:57:00","13.72404255319149","1751548311314","-1"
"13","2016-10-10 14:30:00","13.168697916666659","1751548311314","-1"
"12","2016-10-10 15:30:00","13.762340425531915","1751548311314","1"
"13","2016-10-10 14:57:00","13.201093749999993","1751548311314","1"
"1","2016-10-10 14:57:00","13.685797101449271","1751548311316","-1"
"1","2016-10-10 15:30:00","13.724999999999996","1751548311316","1"
"8","2016-10-10 14:57:00","13.345415915529228","1751548311318","-1"
"6","2016-10-10 14:57:00","13.422125435540071","1751548311318","-1"
"8","2016-10-10 15:30:00","13.37998969868658","1751548311318","1"
"6","2016-10-10 15:30:00","13.449253359880538","1751548311318","1"
"4","2016-10-10 14:57:00","13.961886304909566","1751548311320","-1"
"13","2016-10-10 14:57:00","13.201093749999993","1751548311320","-1"
"4","2016-10-10 15:30:00","13.99509043927649","1751548311320","1"
"13","2016-10-10 15:30:00","13.232265624999993","1751548311320","1"
"2","2016-10-10 14:57:00","12.604249999999993","1751548311322","-1"
"5","2016-10-10 14:57:00","11.738994800693238","1751548311322","-1"
"2","2016-10-10 15:30:00","12.630958333333327","1751548311322","1"
"5","2016-10-10 15:30:00","11.7501733102253","1751548311322","1"
"3","2016-10-10 14:50:00","13.63721649484536","1751548311324","-1"
"3","2016-10-10 15:30:00","13.668453608247422","1751548311324","1"
"9","2016-10-10 14:57:00","11.910377054463424","1751548311326","-1"
"10","2016-10-10 14:57:00","10.942722083481977","1751548311326","-1"
"9","2016-10-10 15:30:00","11.92578150177248","1751548311326","1"
"10","2016-10-10 15:30:00","10.950552978951118","1751548311326","1"
"0","2016-10-10 14:57:00","14.446069868995624","1751548311328","-1"
"7","2016-10-10 14:57:00","11.988627851549198","1751548311328","-1"
"0","2016-10-10 15:30:00","14.480349344978157","1751548311328","1"
"7","2016-10-10 15:30:00","12.007371467483825","1751548311328","1"
"12","2016-10-10 15:30:00","13.762340425531915","1751548311330","-1"
"11","2016-10-10 14:57:00","12.890015128593042","1751548311330","-1"
"12","2016-10-10 15:57:00","13.79936170212766","1751548311330","1"
"11","2016-10-10 15:30:00","12.913426626323753","1751548311330","1"
"9","2016-10-10 15:30:00","11.92578150177248","1751548311332","-1"
"9","2016-10-10 15:57:00","11.940589751853047","1751548311332","1"
"1","2016-10-10 15:30:00","13.724999999999996","1751548311334","-1"
"6","2016-10-10 15:30:00","13.449253359880538","1751548311334","-1"
"1","2016-10-10 15:57:00","13.762463768115937","1751548311334","1"
"6","2016-10-10 15:57:00","13.475311100049776","1751548311334","1"
"5","2016-10-10 15:30:00","11.7501733102253","1751548311336","-1"
"11","2016-10-10 15:30:00","12.913426626323753","1751548311336","-1"
"5","2016-10-10 15:57:00","11.761438474870014","1751548311336","1"
"11","2016-10-10 15:57:00","12.93589258698941","1751548311336","1"
"2","2016-10-10 15:30:00","12.630958333333327","1751548311338","-1"
"2","2016-10-10 15:57:00","12.656708333333327","1751548311338","1"
"7","2016-10-10 15:30:00","12.007371467483825","1751548311340","-1"
"4","2016-10-10 15:30:00","13.99509043927649","1751548311340","-1"
"7","2016-10-10 15:57:00","12.025314947225057","1751548311340","1"
"4","2016-10-10 15:57:00","14.026744186046516","1751548311340","1"
"13","2016-10-10 15:30:00","13.232265624999993","1751548311342","-1"
"10","2016-10-10 15:30:00","10.950552978951118","1751548311342","-1"
"13","2016-10-10 15:57:00","13.26182291666666","1751548311342","1"
"10","2016-10-10 15:57:00","10.957991437745267","1751548311342","1"
"0","2016-10-10 15:30:00","14.480349344978157","1751548311344","-1"
"3","2016-10-10 15:30:00","13.668453608247422","1751548311344","-1"
"0","2016-10-10 15:57:00","14.513318777292566","1751548311344","1"
"3","2016-10-10 15:57:00","13.698762886597937","1751548311344","1"
"8","2016-10-10 15:30:00","13.37998969868658","1751548311346","-1"
"8","2016-10-10 15:57:00","13.412953901622455","1751548311346","1"
"13","2016-10-10 15:57:00","13.26182291666666","1751548311348","-1"
"8","2016-10-10 15:57:00","13.412953901622455","1751548311348","-1"
"13","2016-10-10 16:30:00","13.287942708333325","1751548311348","1"
"8","2016-10-10 16:30:00","13.441771825907802","1751548311348","1"
"12","2016-10-10 15:57:00","13.79936170212766","1751548311350","-1"
"9","2016-10-10 15:57:00","11.940589751853047","1751548311350","-1"
"12","2016-10-10 16:30:00","13.833191489361703","1751548311350","1"
"9","2016-10-10 16:30:00","11.954141153722205","1751548311350","1"
"1","2016-10-10 15:57:00","13.762463768115937","1751548311352","-1"
"4","2016-10-10 15:57:00","14.026744186046516","1751548311352","-1"
"1","2016-10-10 16:30:00","13.795942028985502","1751548311352","1"
"4","2016-10-10 16:30:00","14.056718346253234","1751548311352","1"
"2","2016-10-10 15:57:00","12.656708333333327","1751548311354","-1"
"2","2016-10-10 16:30:00","12.679833333333328","1751548311354","1"
"3","2016-10-10 15:57:00","13.698762886597937","1751548311356","-1"
"6","2016-10-10 15:57:00","13.475311100049776","1751548311356","-1"
"3","2016-10-10 16:30:00","13.727319587628864","1751548311356","1"
"6","2016-10-10 16:30:00","13.499552015928323","1751548311356","1"
"7","2016-10-10 15:57:00","12.025314947225057","1751548311358","-1"
"5","2016-10-10 15:57:00","11.761438474870014","1751548311358","-1"
"7","2016-10-10 16:30:00","12.041845420497104","1751548311358","1"
"5","2016-10-10 16:30:00","11.771317157712302","1751548311358","1"
"0","2016-10-10 15:57:00","14.513318777292566","1751548311360","-1"
"0","2016-10-10 16:30:00","14.543522561863163","1751548311360","1"
"10","2016-10-10 15:57:00","10.957991437745267","1751548311362","-1"
"11","2016-10-10 15:57:00","12.93589258698941","1751548311362","-1"
"10","2016-10-10 16:30:00","10.964787727434885","1751548311362","1"
"11","2016-10-10 16:30:00","12.957034795763995","1751548311362","1"
"4","2016-10-10 16:30:00","14.056718346253234","1751548311364","-1"
"6","2016-10-10 16:30:00","13.499552015928323","1751548311364","-1"
"4","2016-10-11 08:04:00","14.076485788113699","1751548311364","1"
"6","2016-10-11 08:04:00","13.518367346938776","1751548311364","1"
"12","2016-10-10 16:30:00","13.833191489361703","1751548311366","-1"
"12","2016-10-11 08:04:00","13.846063829787234","1751548311366","1"
"0","2016-10-10 16:30:00","14.543522561863163","1751548311368","-1"
"9","2016-10-10 16:30:00","11.954141153722205","1751548311368","-1"
"0","2016-10-11 08:04:00","14.56637554585152","1751548311368","1"
"9","2016-10-11 08:04:00","11.964776023203353","1751548311368","1"
"3","2016-10-10 16:30:00","13.727319587628864","1751548311370","-1"
"13","2016-10-10 16:30:00","13.287942708333325","1751548311370","-1"
"3","2016-10-11 08:04:00","13.7540206185567","1751548311370","1"
"13","2016-10-11 08:04:00","13.302630208333326","1751548311370","1"
"7","2016-10-10 16:30:00","12.041845420497104","1751548311372","-1"
"5","2016-10-10 16:30:00","11.771317157712302","1751548311372","-1"
"7","2016-10-11 08:04:00","12.05194075587334","1751548311372","1"
"5","2016-10-11 08:04:00","11.776169844020794","1751548311372","1"
"2","2016-10-10 16:30:00","12.679833333333328","1751548311374","-1"
"2","2016-10-11 08:04:00","12.689958333333328","1751548311374","1"
"8","2016-10-10 16:30:00","13.441771825907802","1751548311376","-1"
"11","2016-10-10 16:30:00","12.957034795763995","1751548311376","-1"
"8","2016-10-11 08:04:00","13.456567087303629","1751548311376","1"
"11","2016-10-11 08:04:00","12.973751891074132","1751548311376","1"
"1","2016-10-10 16:30:00","13.795942028985502","1751548311378","-1"
"10","2016-10-10 16:30:00","10.964787727434885","1751548311378","-1"
"1","2016-10-11 08:04:00","13.809057971014488","1751548311378","1"
"10","2016-10-11 08:04:00","10.969068854798424","1751548311378","1"
"2","2016-10-11 08:04:00","12.689958333333328","1751548311380","-1"
"2","2016-10-11 08:30:00","12.702583333333328","1751548311380","1"
"0","2016-10-11 08:04:00","14.56637554585152","1751548311382","-1"
"13","2016-10-11 08:04:00","13.302630208333326","1751548311382","-1"
"0","2016-10-11 08:30:00","14.591193595342059","1751548311382","1"
"13","2016-10-11 08:30:00","13.320755208333326","1751548311382","1"
"5","2016-10-11 08:04:00","11.776169844020794","1751548311384","-1"
"6","2016-10-11 08:04:00","13.518367346938776","1751548311384","-1"
"5","2016-10-11 08:30:00","11.7817157712305","1751548311384","1"
"6","2016-10-11 08:30:00","13.538700846192135","1751548311384","1"
"1","2016-10-11 08:04:00","13.809057971014488","1751548311386","-1"
"12","2016-10-11 08:04:00","13.846063829787234","1751548311386","-1"
"1","2016-10-11 08:30:00","13.829347826086952","1751548311386","1"
"12","2016-10-11 08:30:00","13.866063829787233","1751548311386","1"
"3","2016-10-11 08:04:00","13.7540206185567","1751548311388","-1"
"3","2016-10-11 08:30:00","13.782061855670102","1751548311388","1"
"8","2016-10-11 08:04:00","13.456567087303629","1751548311390","-1"
"11","2016-10-11 08:04:00","12.973751891074132","1751548311390","-1"
"8","2016-10-11 08:30:00","13.476191089363892","1751548311390","1"
"11","2016-10-11 08:30:00","12.99175491679274","1751548311390","1"
"9","2016-10-11 08:04:00","11.964776023203353","1751548311392","-1"
"7","2016-10-11 08:04:00","12.05194075587334","1751548311392","-1"
"9","2016-10-11 08:30:00","11.976490493071223","1751548311392","1"
"7","2016-10-11 08:30:00","12.064266258086482","1751548311392","1"
"4","2016-10-11 08:04:00","14.076485788113699","1751548311394","-1"
"4","2016-10-11 08:30:00","14.09870801033592","1751548311394","1"
"12","2016-10-11 08:30:00","13.866063829787233","1751548311396","-1"
"10","2016-10-11 08:04:00","10.969068854798424","1751548311396","-1"
"12","2016-10-11 08:57:00","13.894574468085105","1751548311396","1"
"10","2016-10-11 08:30:00","10.974170531573309","1751548311396","1"
"9","2016-10-11 08:30:00","11.976490493071223","1751548311398","-1"
"8","2016-10-11 08:30:00","13.476191089363892","1751548311398","-1"
"9","2016-10-11 08:57:00","11.989880760554303","1751548311398","1"
"8","2016-10-11 08:57:00","13.50106876126706","1751548311398","1"
"7","2016-10-11 08:30:00","12.064266258086482","1751548311400","-1"
"13","2016-10-11 08:30:00","13.320755208333326","1751548311400","-1"
"7","2016-10-11 08:57:00","12.07883895131086","1751548311400","1"
"13","2016-10-11 08:57:00","13.342942708333325","1751548311400","1"
"0","2016-10-11 08:30:00","14.591193595342059","1751548311402","-1"
"0","2016-10-11 08:57:00","14.61892285298398","1751548311402","1"
"4","2016-10-11 08:30:00","14.09870801033592","1751548311404","-1"
"5","2016-10-11 08:30:00","11.7817157712305","1751548311404","-1"
"4","2016-10-11 08:57:00","14.123643410852717","1751548311404","1"
"5","2016-10-11 08:57:00","11.788128249566721","1751548311404","1"
"1","2016-10-11 08:30:00","13.829347826086952","1751548311406","-1"
"3","2016-10-11 08:30:00","13.782061855670102","1751548311406","-1"
"1","2016-10-11 08:57:00","13.85811594202898","1751548311406","1"
"3","2016-10-11 08:57:00","13.811443298969072","1751548311406","1"
"11","2016-10-11 08:30:00","12.99175491679274","1751548311408","-1"
"11","2016-10-11 08:57:00","13.01123298033283","1751548311408","1"
"2","2016-10-11 08:30:00","12.702583333333328","1751548311410","-1"
"10","2016-10-11 08:30:00","10.974170531573309","1751548311410","-1"
"2","2016-10-11 08:57:00","12.719208333333327","1751548311410","1"
"10","2016-10-11 08:57:00","10.980556546557255","1751548311410","1"
"9","2016-10-11 08:57:00","11.989880760554303","1751548311412","-1"
"6","2016-10-11 08:30:00","13.538700846192135","1751548311412","-1"
"9","2016-10-11 09:30:00","12.005317434740574","1751548311412","1"
"6","2016-10-11 08:57:00","13.56100049776008","1751548311412","1"
"11","2016-10-11 08:57:00","13.01123298033283","1751548311414","-1"
"11","2016-10-11 09:30:00","13.033888048411498","1751548311414","1"
"7","2016-10-11 08:57:00","12.07883895131086","1751548311416","-1"
"8","2016-10-11 08:57:00","13.50106876126706","1751548311416","-1"
"7","2016-10-11 09:30:00","12.096833503575075","1751548311416","1"
"8","2016-10-11 09:30:00","13.533067216070048","1751548311416","1"
"1","2016-10-11 08:57:00","13.85811594202898","1751548311418","-1"
"0","2016-10-11 08:57:00","14.61892285298398","1751548311418","-1"
"1","2016-10-11 09:30:00","13.89420289855072","1751548311418","1"
"0","2016-10-11 09:30:00","14.651310043668113","1751548311418","1"
"12","2016-10-11 08:57:00","13.894574468085105","1751548311420","-1"
"3","2016-10-11 08:57:00","13.811443298969072","1751548311420","-1"
"12","2016-10-11 09:30:00","13.929893617021275","1751548311420","1"
"3","2016-10-11 09:30:00","13.844329896907217","1751548311420","1"
"13","2016-10-11 08:57:00","13.342942708333325","1751548311422","-1"
"13","2016-10-11 09:30:00","13.371119791666658","1751548311422","1"
"2","2016-10-11 08:57:00","12.719208333333327","1751548311424","-1"
"10","2016-10-11 08:57:00","10.980556546557255","1751548311424","-1"
"2","2016-10-11 09:30:00","12.742583333333327","1751548311424","1"
"10","2016-10-11 09:30:00","10.988298251872987","1751548311424","1"
"4","2016-10-11 08:57:00","14.123643410852717","1751548311426","-1"
"6","2016-10-11 08:57:00","13.56100049776008","1751548311426","-1"
"4","2016-10-11 09:30:00","14.154651162790701","1751548311426","1"
"6","2016-10-11 09:30:00","13.586983573917372","1751548311426","1"
"5","2016-10-11 08:57:00","11.788128249566721","1751548311428","-1"
"5","2016-10-11 09:30:00","11.796187175043325","1751548311428","1"
"8","2016-10-11 09:30:00","13.533067216070048","1751548311430","-1"
"10","2016-10-11 09:30:00","10.988298251872987","1751548311430","-1"
"8","2016-10-11 09:57:00","13.569353592583054","1751548311430","1"
"10","2016-10-11 09:57:00","10.996789154477339","1751548311430","1"
"5","2016-10-11 09:30:00","11.796187175043325","1751548311432","-1"
"11","2016-10-11 09:30:00","13.033888048411498","1751548311432","-1"
"5","2016-10-11 09:57:00","11.807365684575387","1751548311432","1"
"11","2016-10-11 09:57:00","13.059531013615734","1751548311432","1"
"2","2016-10-11 09:30:00","12.742583333333327","1751548311434","-1"
"3","2016-10-11 09:30:00","13.844329896907217","1751548311434","-1"
"2","2016-10-11 09:57:00","12.769374999999993","1751548311434","1"
"3","2016-10-11 09:57:00","13.879484536082474","1751548311434","1"
"0","2016-10-11 09:30:00","14.651310043668113","1751548311436","-1"
"0","2016-10-11 09:57:00","14.687772925764182","1751548311436","1"
"1","2016-10-11 09:30:00","13.89420289855072","1751548311438","-1"
"9","2016-10-11 09:30:00","12.005317434740574","1751548311438","-1"
"1","2016-10-11 09:57:00","13.935072463768112","1751548311438","1"
"9","2016-10-11 09:57:00","12.022107637769901","1751548311438","1"
"7","2016-10-11 09:30:00","12.096833503575075","1751548311440","-1"
"13","2016-10-11 09:30:00","13.371119791666658","1751548311440","-1"
"7","2016-10-11 09:57:00","12.116751787538304","1751548311440","1"
"13","2016-10-11 09:57:00","13.402630208333324","1751548311440","1"
"12","2016-10-11 09:30:00","13.929893617021275","1751548311442","-1"
"12","2016-10-11 09:57:00","13.96914893617021","1751548311442","1"
"4","2016-10-11 09:30:00","14.154651162790701","1751548311444","-1"
"6","2016-10-11 09:30:00","13.586983573917372","1751548311444","-1"
"4","2016-10-11 09:57:00","14.190310077519383","1751548311444","1"
"6","2016-10-11 09:57:00","13.616326530612245","1751548311444","1"
"1","2016-10-11 09:57:00","13.935072463768112","1751548311446","-1"
"13","2016-10-11 09:57:00","13.402630208333324","1751548311446","-1"
"1","2016-10-11 10:30:00","13.979637681159415","1751548311446","1"
"13","2016-10-11 10:30:00","13.436744791666657","1751548311446","1"
"0","2016-10-11 09:57:00","14.687772925764182","1751548311448","-1"
"12","2016-10-11 09:57:00","13.96914893617021","1751548311448","-1"
"0","2016-10-11 10:30:00","14.727656477438128","1751548311448","1"
"12","2016-10-11 10:30:00","14.012340425531912","1751548311448","1"
"3","2016-10-11 09:57:00","13.879484536082474","1751548311450","-1"
"3","2016-10-11 10:30:00","13.917731958762886","1751548311450","1"
"6","2016-10-11 09:57:00","13.616326530612245","1751548311452","-1"
"11","2016-10-11 09:57:00","13.059531013615734","1751548311452","-1"
"6","2016-10-11 10:30:00","13.648755599800896","1751548311452","1"
"11","2016-10-11 10:30:00","13.088086232980332","1751548311452","1"
"2","2016-10-11 09:57:00","12.769374999999993","1751548311454","-1"
"2","2016-10-11 10:30:00","12.798499999999994","1751548311454","1"
"8","2016-10-11 09:57:00","13.569353592583054","1751548311456","-1"
"5","2016-10-11 09:57:00","11.807365684575387","1751548311456","-1"
"8","2016-10-11 10:30:00","13.608421323718774","1751548311456","1"
"5","2016-10-11 10:30:00","11.821837088388213","1751548311456","1"
"4","2016-10-11 09:57:00","14.190310077519383","1751548311458","-1"
"10","2016-10-11 09:57:00","10.996789154477339","1751548311458","-1"
"4","2016-10-11 10:30:00","14.230620155038762","1751548311458","1"
"10","2016-10-11 10:30:00","11.005975740278267","1751548311458","1"
